scenario_id,vehicle_count,pedestrian_count,cyclist_count,lane_count,stop_sign_count,crosswalk_count,speed_bump_count,max_velocity_mps,max_deceleration,max_yaw_rate,is_valid_physics,risk_tier_numeric,target_risk_matrix,min_inter_agent_dist,avg_agent_velocity,velocity_std,predicted_risk_probability,predicted_critical_class
1f98f79c23388a71,39,2,1,196,1,8,10,21.7,9.4,6.34,True,0,Standard Complexity,4.718389555770084,14.578823529411764,6.19619321685685,0.21438625,0
c918ddbc023b0f60,8,0,0,552,0,11,23,18.28,2.15,6.29,True,2,Standard Complexity,57.05756128682694,9.442499999999999,8.795468648684958,0.21426657,0
89184674004693e3,24,3,0,186,2,10,3,21.68,3.07,9.38,True,0,Standard Complexity,0.010000000000218279,12.127083333333331,6.949822227442624,0.21424992,0
a8419133db1ce2a1,46,4,2,199,6,9,4,14.99,3.09,6.77,True,2,Standard Complexity,1.6719449751711462,7.3709999999999996,5.214599601119917,0.2140886,0
a3b48bafd23f840,27,0,0,117,5,3,0,19.6,7.32,6.29,True,2,Standard Complexity,5.816270282578075,12.732777777777779,5.749582405662708,0.21389505,0
190d5b288de17ff8,12,0,0,124,4,0,9,24.9,1.96,6.33,True,0,Standard Complexity,1.4441952776551619,20.621111111111112,6.446591596330307,0.21377577,0
be25de70332244db,37,0,0,56,4,2,0,15.2,4.82,6.3,True,2,Standard Complexity,10.017709319000769,10.201999999999998,5.001453388766109,0.2135742,0
b2c0fce760c6fcb,32,11,0,70,5,3,2,15.36,6.81,6.68,True,2,Standard Complexity,0.06324555320331006,5.736315789473685,5.425182228834943,0.21357188,0
781bc01e29260e3f,29,0,0,176,3,1,4,22.61,5.28,6.29,True,0,Standard Complexity,0.5423098745182641,11.626363636363637,4.993622792626745,0.21350783,0
d59017707ace5e0f,22,17,1,63,1,4,1,14.92,11.4,7.86,True,2,Standard Complexity,0.11704699910721607,4.92076923076923,5.291841269697027,0.21348506,0
7cfc889d888645a1,87,5,0,44,2,1,0,14.73,3.34,6.38,True,2,Standard Complexity,0.05385164807167606,5.03475,4.103505201349208,0.21347685,0
54511bb844814688,29,0,0,40,2,1,1,17.88,4.27,6.29,True,2,Standard Complexity,2.7673995013370254,12.515,4.68918999164864,0.21346666,0
bdeb96e2968708ba,44,2,3,125,0,4,0,23.35,3.31,6.34,True,0,Standard Complexity,0.17029386365934945,11.4253125,5.612084608444865,0.21321686,0
679553e93b505f65,26,2,1,498,0,12,10,21.8,10.95,6.31,True,0,Standard Complexity,5.8687306975185,12.223529411764707,6.905744361783994,0.2131691,0
3a14a4bda881b372,55,3,1,169,11,8,0,16.26,13.84,6.3,True,3,Critical Complexity,4.2934368517540875,7.214666666666667,4.58556556550613,0.21316485,0
93a16a382953849d,21,3,1,250,3,5,10,21.31,4.77,6.28,True,0,Standard Complexity,0.07071067811875122,12.1475,5.867790789556151,0.2130544,0
2dcec7d42aa86dd1,36,2,0,89,6,0,1,14.05,2.84,6.39,True,2,Standard Complexity,11.149210734397585,7.5075,5.353986248581518,0.21277182,0
a74335b5a482157e,24,2,0,133,4,4,5,14.94,4.66,6.31,True,2,Standard Complexity,0.080622577483166,10.224166666666667,5.2948992095118195,0.2127193,0
4547a88f3c42fc40,48,15,4,107,1,8,0,18.12,16.97,7.67,True,3,Critical Complexity,0.0640312423743213,5.934473684210526,4.721936878113305,0.21249148,0
999e568c12fa8a87,56,46,1,57,2,8,0,11.74,9.89,6.51,True,2,Standard Complexity,0.06999999999993634,3.3073846153846156,3.1039276740795945,0.2124508,0
c88b4fb9010e9e42,28,2,0,112,7,2,0,19.88,8.07,6.32,True,0,Standard Complexity,4.97304735549573,12.653076923076924,5.276879008562345,0.21240419,0
cc45a6fc65f80b7a,24,3,4,75,2,3,2,19.63,5.34,6.35,True,2,Standard Complexity,1.0604244433244367,10.419199999999998,5.1444244925939,0.2123213,0
d5d137c7dea9db07,50,9,0,97,6,1,6,15.93,15.72,6.47,True,3,Critical Complexity,0.9263368717699395,5.5189473684210535,4.888972440456757,0.21231483,0
cb4934704b4441dc,97,42,0,65,8,11,0,10.0,6.61,6.83,True,2,Standard Complexity,0.08485281374230853,2.8360416666666666,2.677900094277334,0.21191053,0
6781c6aff95beae,43,4,0,174,0,4,8,16.59,4.83,6.31,True,2,Standard Complexity,0.42941821107207084,7.301724137931034,5.28201637893602,0.21187128,0
7e8422433c66cc13,70,18,0,58,8,8,0,14.93,4.94,6.35,True,2,Standard Complexity,0.4404543109109585,4.566999999999999,3.7986525242511986,0.21171811,0
d8d73d1126a2a37a,67,1,0,181,6,4,3,15.24,14.63,6.57,True,3,Critical Complexity,5.696744684466737,7.458571428571427,4.568551438355264,0.21132989,0
4b98a177ae9bd2ea,32,4,0,101,7,6,1,16.37,2.57,6.29,True,2,Standard Complexity,0.09055385138106582,10.160000000000002,5.083343715836392,0.2106402,0
80b7b80e0f946b6b,25,0,0,109,3,4,6,31.73,10.93,6.31,True,0,Standard Complexity,2.993275797516841,19.931304347826085,4.518267563672787,0.21061635,0
4f03a399fbddbaa7,62,3,1,445,15,35,6,18.7,7.15,6.31,True,2,Standard Complexity,2.3942639787625857,10.689,5.329509889911704,0.2105606,0
c249f663c587d90d,72,0,0,111,1,6,1,15.24,4.33,0.12,True,2,Standard Complexity,0.10770329614269768,8.963714285714286,3.74321564259111,0.21045078,0
84509edba2f366f3,42,0,1,241,2,11,7,20.39,20.11,6.26,True,3,Critical Complexity,6.6624695121254,11.876666666666667,5.866012747646868,0.21015495,0
48bef6677a0a08cf,25,4,0,130,0,4,4,21.29,4.31,6.32,True,0,Standard Complexity,0.2831960451704946,8.826153846153845,5.648748722520547,0.2100008,0
b5a5ab1f3a445bf4,63,8,0,206,5,11,0,16.08,7.05,6.48,True,2,Standard Complexity,1.0042410069300134,8.920731707317074,4.4731979013457925,0.20990168,0
8be1c651a0e1b868,27,1,2,166,0,4,0,22.85,3.88,6.41,True,0,Standard Complexity,6.515596672600149,13.733333333333333,7.083718420904847,0.20962657,0
f58cf01546310e7c,27,0,0,383,6,25,9,25.94,6.35,6.29,True,0,Standard Complexity,2.7297069439770354,14.025,6.272261022417143,0.20904598,0
95a06aebd9bb791a,52,2,0,308,0,5,11,20.51,10.19,10.96,True,0,Standard Complexity,2.145809870421547,10.713939393939395,4.668674420519357,0.20900442,0
fd7a3f731988d33a,32,2,0,101,4,5,6,15.83,3.11,6.29,True,2,Standard Complexity,1.2248265183282523,7.6175,6.05281287914966,0.20899576,0
26005b60821c630d,59,1,0,93,5,2,13,14.07,5.58,6.28,True,2,Standard Complexity,4.13652027675508,6.222,5.257658794558659,0.20893836,0
b2e45208b0bd455c,24,0,0,134,4,3,2,19.7,6.9,6.32,True,2,Standard Complexity,2.9910700426436145,12.588181818181818,5.1764375573481,0.20855083,0
5c13bd15c893c052,18,4,0,271,6,9,4,16.39,10.01,6.42,True,2,Standard Complexity,0.05830951894847796,9.821428571428571,5.60079695495313,0.2084286,0
7dc1ac35407250c6,74,4,1,358,4,5,7,18.76,7.31,6.3,True,2,Standard Complexity,0.17029386365935156,8.931399999999998,4.1309897167628,0.20826536,0
76256467e05dd7bd,46,0,0,123,1,5,2,20.68,4.46,6.34,True,0,Standard Complexity,3.0347652297995316,11.376666666666665,5.636891184174325,0.2080304,0
c2eb52d064ada0ef,22,0,0,285,2,9,0,23.5,2.41,6.3,True,0,Standard Complexity,2.0890428430265207,12.955789473684211,5.702762318468291,0.20789413,0
ab8c5dc3ff96e6bb,39,1,0,220,14,17,6,19.24,10.57,6.29,True,3,Critical Complexity,0.17262676501627564,13.410000000000002,4.404649457346777,0.20783675,0
1618be6f9af39c64,80,4,0,123,2,2,10,16.92,5.78,6.3,True,2,Standard Complexity,0.1615549442139304,9.118870967741936,4.214684813853211,0.20767486,0
e1869bfa31744623,25,2,0,342,1,5,15,19.11,10.05,6.6,True,2,Standard Complexity,1.3943098651302783,9.30818181818182,5.563190415877007,0.20764272,0
11dada9f143ccafe,24,4,2,136,5,8,2,17.99,2.2,6.3,True,2,Standard Complexity,0.3982461550347551,10.459333333333335,5.1965173807934955,0.20763595,0
30f6cabccaf0b032,20,3,0,114,3,6,5,22.41,3.22,7.24,True,0,Standard Complexity,0.16031219541868236,13.905384615384614,6.138821755384229,0.20761357,0
25c8cabaa886b5aa,26,6,0,81,6,1,6,14.35,2.41,6.31,True,2,Standard Complexity,0.7752418977332574,6.940769230769231,5.184805406241561,0.20743784,0
bd360cbbe592aaa4,78,15,0,59,8,8,2,11.92,6.13,6.44,True,2,Standard Complexity,2.1807338214462306,4.402758620689655,3.511277296381027,0.20743446,0
5fa15c66f45c063e,49,66,0,104,4,13,0,15.67,5.18,9.46,True,2,Standard Complexity,0.0,2.946022727272727,3.1039719934057244,0.2070028,0
6bbd39c600892503,54,0,0,138,7,6,1,19.17,5.8,6.31,True,2,Standard Complexity,0.25495097567958575,14.3378,4.177300223828783,0.20698155,0
511db63f8b4b3ab1,23,2,0,480,1,7,18,29.05,12.39,6.39,True,0,Standard Complexity,3.4244123583467116,12.936250000000001,6.563455525673957,0.20683771,0
c67ff55a82b38a5d,36,3,0,393,3,16,9,21.58,5.62,6.3,True,0,Standard Complexity,2.68151076820518,7.059333333333333,6.584664473017757,0.20657693,0
d28ab4ff7e51f113,84,11,1,92,8,0,2,14.1,7.65,9.44,True,2,Standard Complexity,0.15999999999985448,4.173333333333334,3.839364200009874,0.20656414,0
e1a0f3dace907d24,34,2,1,29,0,2,0,20.61,9.07,6.9,True,0,Standard Complexity,0.32999999999992724,12.541875000000001,4.717784462475474,0.206468,0
28dd0ec66bbdfc38,86,48,1,207,10,12,9,11.76,10.46,7.62,True,2,Standard Complexity,0.10049875621109487,3.180128205128205,2.6274246402082975,0.20644628,0
8c1313dc4adcd94e,29,7,2,184,1,4,7,19.83,13.88,6.26,True,3,Critical Complexity,0.7494664769025193,7.391904761904762,5.830312103912186,0.20617841,0
452be3c589d62453,31,92,2,184,9,12,6,12.5,11.37,9.51,True,2,Standard Complexity,0.03162277660187074,3.6829,3.233565615539601,0.2061532,0
8bb1a18bb272f958,19,8,0,199,0,7,5,18.22,4.56,6.87,True,2,Standard Complexity,0.05000000000011369,8.255454545454548,6.471789640974495,0.20602067,0
a7e84b9f481a80f9,8,5,0,363,0,7,17,20.66,4.23,6.27,True,0,Standard Complexity,0.03999999999996362,8.312307692307693,7.289928936918757,0.20592648,0
908ad70d847d5856,37,18,2,131,4,6,0,19.06,6.16,7.15,True,2,Standard Complexity,0.014142135623718088,5.270882352941176,5.426152557235603,0.20590934,0
f93e67a8fcfc40d6,25,6,10,66,2,5,0,23.23,4.87,6.28,True,0,Standard Complexity,0.4368065933568635,7.588888888888888,4.948545864477716,0.20585105,0
6cafd6c84a1ab62a,48,2,0,46,6,3,4,17.1,4.08,6.52,True,2,Standard Complexity,1.0217631819555661,7.668750000000001,4.614521745262449,0.20574443,0
e4de882a872f8e3e,65,0,0,114,0,5,1,20.52,7.24,6.42,True,0,Standard Complexity,0.18384776310863196,9.30177777777778,3.558921365238437,0.20566992,0
a8fe8b3ff27f403a,22,2,0,91,1,5,5,24.98,7.28,6.5,True,0,Standard Complexity,0.6352952069711822,11.065238095238094,5.268668051656771,0.20535189,0
afc5692418f65c1c,19,1,0,94,8,0,11,15.12,1.27,6.25,True,2,Standard Complexity,15.271214751944406,8.2675,6.299029191073812,0.20520063,0
e404388336a76134,35,2,0,87,4,2,1,19.11,3.71,6.31,True,2,Standard Complexity,0.2906888370749429,14.30846153846154,4.639319157863652,0.20499606,0
5c882aa841b56637,48,7,0,174,1,5,3,19.05,18.7,6.28,True,3,Critical Complexity,1.6058953888719547,7.6572000000000005,4.947351226666649,0.20399588,0
715f4dd8ed596ec7,32,1,0,156,4,5,5,22.62,5.99,6.3,True,0,Standard Complexity,3.1246439797201884,13.200000000000001,5.81188628779179,0.20332311,0
8d979cd1647d852a,21,0,0,91,2,3,1,21.86,6.71,12.62,True,0,Standard Complexity,3.5702240826030223,12.523888888888887,6.200276103967637,0.20308764,0
775dbf2e96aa1bd7,21,0,0,152,4,5,1,24.12,3.81,6.24,True,0,Standard Complexity,1.3130879635419295,14.489999999999998,5.817887776660717,0.20307827,0
17968a4374321db9,41,0,0,75,0,4,0,24.8,5.37,6.31,True,0,Standard Complexity,1.3861096637704036,12.2509375,4.7417503093366005,0.20295578,0
3c398fab5adbde49,42,1,0,169,7,3,0,19.62,10.43,7.77,True,3,Critical Complexity,3.112185727105892,14.821200000000001,4.192762640550977,0.20276581,0
55cb5c678b4c4b10,24,0,0,107,3,4,3,22.46,14.93,6.34,True,3,Critical Complexity,9.414887147491287,15.572777777777778,5.900952659016222,0.20263563,0
71f77b3937297cff,37,0,0,98,8,0,7,20.37,14.88,6.31,True,3,Critical Complexity,7.262299911186087,16.645,3.5925513218324383,0.20250744,0
f4f1e00465f12fed,37,0,3,80,0,6,0,33.2,12.33,6.33,True,1,Critical Complexity,2.3286262044389803,9.280416666666667,5.769870361893373,0.2023902,0
17e45e58f18b3285,25,1,0,298,4,9,2,26.08,10.04,9.46,True,0,Standard Complexity,7.759806698623356,10.602727272727272,6.971902167608976,0.20228583,0
632891cc03d9b79c,70,1,0,180,8,4,12,12.65,11.4,6.31,True,2,Standard Complexity,0.18788294228078783,6.537777777777778,4.320830110002726,0.20190623,0
ed0714125937c82,57,0,0,168,1,7,1,17.07,3.77,6.27,True,2,Standard Complexity,0.21954498400134037,11.168846153846156,4.379092219700226,0.2018381,0
2203b85ce2e0536c,80,9,0,135,9,10,2,10.29,8.39,6.44,True,2,Standard Complexity,0.28792360097771075,4.027142857142857,3.5202666874855386,0.20175976,0
c314bc01b5e4cbaf,42,1,1,120,2,7,0,24.71,10.54,6.49,True,0,Standard Complexity,0.13152946437953944,11.94103448275862,4.981092073048867,0.20174725,0
be2482d963229143,46,0,0,322,7,7,0,19.64,19.45,7.87,True,3,Critical Complexity,4.312829697541752,9.448,4.952637277249365,0.20172407,0
5cf7d1ec6c48afca,33,2,0,230,8,17,5,15.75,3.22,6.34,True,2,Standard Complexity,22.709462785367293,8.269166666666667,5.477513819141754,0.20169291,0
3a59fa33dc0d23c3,40,2,0,84,4,1,9,17.76,16.41,7.72,True,3,Critical Complexity,9.650746085147663,8.703333333333333,5.986159963708881,0.20158795,0
9ac8665ee22a3d2a,80,9,1,55,7,8,0,11.93,11.36,6.67,True,2,Standard Complexity,0.1252996408616838,4.25578947368421,3.984779351732597,0.20151863,0
2dd1ff7122a4127c,47,0,0,195,1,11,3,30.98,20.27,6.31,True,1,Critical Complexity,0.5442425929673629,12.778260869565221,4.65734870665976,0.20145525,0
5f874e587743b4fc,38,0,2,79,9,0,5,15.51,14.04,6.3,True,3,Critical Complexity,19.974193350420595,8.184444444444445,4.615498314522282,0.20138341,0
5c39cc3d2c710342,36,3,6,180,6,15,3,22.9,4.76,10.57,True,0,Standard Complexity,0.2729468812789295,8.786399999999999,4.982966088586195,0.20128039,0
e659ad89a159f824,44,0,0,113,0,6,0,25.3,5.15,6.32,True,0,Standard Complexity,0.1252996408600869,15.060952380952383,4.655876885094901,0.20126392,0
8bacfbf9b14147d6,60,34,5,143,0,6,11,18.4,7.92,10.85,True,2,Standard Complexity,0.07071067811859044,4.310204081632653,3.702891032580761,0.20119789,0
f8758e755f9c3c10,63,0,0,99,0,5,1,18.02,7.11,6.28,True,2,Standard Complexity,1.1751595636338914,9.9412,3.914088726638679,0.2011868,0
7d597a0a4a7b90ba,27,1,0,280,14,9,6,15.72,3.96,6.24,True,2,Standard Complexity,7.477519642234378,7.569090909090909,5.290018825444171,0.20118164,0
872cf037ea6800c9,44,2,0,368,3,10,6,20.81,8.8,6.29,True,0,Standard Complexity,0.30083217912980226,13.244102564102567,4.84484114631949,0.20104544,0
d49ecbddb3559ea0,27,0,0,72,4,4,4,23.57,6.9,12.59,True,0,Standard Complexity,4.6602360455239795,12.60888888888889,6.010418629244175,0.20084177,0
36c78b51cf8d1fbe,43,182,0,61,5,16,0,18.63,18.1,8.37,True,3,Critical Complexity,0.10049875620960165,2.403560209424084,1.9375160584473403,0.20061933,0
ed259d38426a9aa4,14,0,0,227,0,8,3,31.51,9.36,6.28,True,0,Standard Complexity,3.60937667748915,20.53222222222222,7.1926903910656685,0.20056023,0
e89242de002bf0db,37,1,0,355,3,10,6,21.75,5.31,6.29,True,0,Standard Complexity,0.6711929677820638,15.124062499999999,4.609321980627275,0.20053425,0
431f6f7101b32067,57,1,0,119,1,5,4,21.49,7.8,6.29,True,0,Standard Complexity,0.14035668847618393,14.629074074074072,3.602644742777336,0.20050125,0
87ac63fd80b4622a,105,9,0,162,3,4,17,11.89,10.47,7.47,True,2,Standard Complexity,0.6603786792432411,4.553333333333334,3.77786703909486,0.20046751,0
d0fb3000c01ff4e5,26,2,0,88,5,0,5,16.97,15.32,6.5,True,3,Critical Complexity,3.967177838212036,6.616666666666667,5.770804873576032,0.20041317,0
242bcc4b85187eb5,82,7,7,129,4,6,1,16.0,5.24,9.41,True,2,Standard Complexity,0.6794115100585458,7.700000000000001,3.814664542757396,0.20031945,0
5e6f6e1ccee2824c,27,0,0,88,4,0,5,26.53,4.66,6.3,True,0,Standard Complexity,0.10630145812774178,20.887407407407405,4.103042766670891,0.20029703,0
7c195156e7e8d69c,45,15,3,194,1,8,7,18.36,7.94,7.64,True,2,Standard Complexity,0.01999999999998181,6.174615384615384,5.230830618040993,0.20010261,0
5580439f9a29c69d,736,23,0,73,8,7,6,18.54,6.56,9.45,True,2,Standard Complexity,0.03162277660237405,2.5120481927710845,2.619434666789968,0.20005205,0
95284a65e0194169,25,1,0,47,0,3,1,19.64,9.84,6.61,True,0,Standard Complexity,1.4649232061783626,12.367857142857142,4.866004783291978,0.20001025,0
4b9112879b7c9107,15,2,1,91,5,0,6,25.12,1.63,6.29,True,0,Standard Complexity,0.35355339059365964,16.603125,7.7790734656753955,0.19997808,0
ba11588b434baa3f,71,3,5,42,4,4,0,20.27,16.63,6.3,True,3,Critical Complexity,5.010229535660064,5.732500000000001,4.70070229682048,0.19986445,0
375832930cc6f34d,23,2,0,165,2,4,8,23.89,2.56,1.12,True,0,Standard Complexity,1.0377379245264153,11.31,6.248202408159753,0.1998403,0
3e3990dc8da70f23,108,4,0,131,0,6,2,18.7,7.36,6.84,True,2,Standard Complexity,1.3073637596323866,6.760961538461538,3.929314512352282,0.19983241,0
eda7a90283a69d1e,58,32,2,80,2,4,0,14.67,7.87,7.31,True,2,Standard Complexity,0.050000000000022735,4.6783636363636365,4.133553946836179,0.19967283,0
ac4023f71585e94e,99,115,0,126,8,12,5,13.89,12.01,9.95,True,2,Standard Complexity,0.009999999999763531,2.8963924050632914,2.4962892000064616,0.19950376,0
79acca57b2d21e10,50,0,0,345,10,11,8,20.85,8.58,6.29,True,0,Standard Complexity,3.7029717795305257,15.073333333333332,3.756256157061219,0.19926012,0
1ce8abb338ecfef5,31,4,0,274,1,4,9,20.95,6.57,7.57,True,0,Standard Complexity,3.3988968798716312,11.17,6.091433627346163,0.19900222,0
f3e5b5dcb25e876c,26,0,0,189,8,10,7,25.27,11.45,6.29,True,0,Standard Complexity,6.20193518186024,10.963333333333333,5.581909669240049,0.1989505,0
988cc872b4d775f4,22,2,0,105,3,3,8,15.86,1.6,6.33,True,2,Standard Complexity,3.0416442921542086,7.632857142857143,6.373787199562448,0.19883215,0
89da40101a97570b,32,1,1,244,8,2,5,19.1,16.53,6.29,True,3,Critical Complexity,1.8672439583516902,12.454583333333332,4.697272239614771,0.1982772,0
29d928fc1e56f05,58,7,0,63,9,9,1,11.43,6.26,6.96,True,2,Standard Complexity,0.03162277660165503,4.520833333333332,4.433338580823962,0.19827364,0
189d943b057106c4,36,0,0,75,0,3,0,20.98,13.91,6.33,True,3,Critical Complexity,0.5240229002627659,13.446176470588236,4.089819508965763,0.19806778,0
e29857ae5a47a01b,38,12,0,106,7,9,2,16.59,10.16,7.74,True,2,Standard Complexity,0.9590099061004745,5.927999999999999,5.175998068005822,0.19806169,0
e745b84bddc937d7,53,16,1,124,2,6,0,16.45,4.45,7.49,True,2,Standard Complexity,0.014142135623798477,5.304166666666666,4.948384346318391,0.19802675,0
76bdf0d7a3ddf908,19,1,0,82,6,3,2,19.33,13.13,6.43,True,3,Critical Complexity,10.25214611678929,9.780666666666665,5.153016549124944,0.19797276,0
b0b6e07713f7659d,74,3,0,284,6,6,2,14.59,9.76,6.32,True,2,Standard Complexity,4.682958466610434,6.135714285714285,4.6293870533577035,0.19796407,0
ee44c98c55e326e0,47,2,2,84,1,4,1,15.21,3.52,6.31,True,2,Standard Complexity,2.9220540720527244,8.058666666666667,5.781101240728756,0.1978272,0
1396fa8ba169637e,17,1,0,85,0,4,0,22.07,8.23,6.3,True,0,Standard Complexity,0.5412947441087769,10.410769230769233,5.2940902633008,0.1977276,0
552c3a813a9a7492,36,1,0,185,4,5,9,24.63,4.22,6.31,True,0,Standard Complexity,3.282697061868353,12.901944444444446,5.297437965367181,0.19770053,0
fdf7a75a09f9195d,49,3,0,126,0,4,3,18.68,5.85,6.33,True,2,Standard Complexity,0.16552945357242782,9.68090909090909,4.625692979131892,0.19739705,0
8b9fae02b4c45cca,21,0,0,98,0,7,1,29.08,6.22,6.34,True,0,Standard Complexity,0.7409453421134946,13.745499999999998,5.288683650021053,0.19734292,0
ec07493595274858,31,3,0,58,1,6,0,16.24,1.47,6.3,True,2,Standard Complexity,5.226030998760892,7.866,5.394527226736371,0.19722413,0
2bdf8af3229c6ae7,21,3,0,85,7,0,9,14.79,1.59,6.26,True,2,Standard Complexity,0.17492855684551187,7.0225,5.5411613178105545,0.19712031,0
a594379f87ebf969,58,65,4,77,7,12,0,10.71,9.66,10.79,True,2,Standard Complexity,0.07810249675890818,3.3362499999999997,2.6435612225745784,0.19706267,0
174c88fe11099f2f,62,4,0,64,0,4,1,15.44,7.17,6.4,True,2,Standard Complexity,1.5658863304851471,6.571851851851851,4.748251168929178,0.19705115,0
a15e0725cfd08a1d,27,0,0,101,4,4,5,26.35,2.84,6.31,True,0,Standard Complexity,2.0803845798312617,11.824166666666665,5.118962229354262,0.19702801,0
123d60147a80e556,64,5,0,383,2,6,7,15.78,10.28,7.83,True,2,Standard Complexity,0.2780287754886832,8.600666666666665,4.323138083486217,0.19701564,0
18433abf5536c12b,73,14,1,38,2,6,0,13.36,11.97,9.82,True,2,Standard Complexity,0.7863841300535191,3.9175000000000004,3.7307620423536347,0.1969068,0
30d89f7d0b8a9575,7,9,2,555,0,15,25,16.84,14.26,6.65,True,3,Critical Complexity,0.020000000000436557,6.1160000000000005,6.0104795149804815,0.19686931,0
c9d968844d308e70,63,1,0,151,0,5,2,21.67,13.23,6.3,True,3,Critical Complexity,0.32249030993209993,10.854054054054053,3.83103292786364,0.19674788,0
c4e6941b99fda857,50,5,1,222,3,8,5,16.28,10.36,6.3,True,2,Standard Complexity,0.8802272433858149,7.580322580645161,4.810797320994064,0.19674774,0
f0cf65493a6c6428,148,26,0,154,7,6,4,12.02,10.46,9.59,True,2,Standard Complexity,0.05999999999994543,3.5561538461538467,3.0265835993779637,0.19667885,0
816215eaebeabfc3,48,0,1,246,1,6,9,18.9,3.47,6.33,True,2,Standard Complexity,3.1270753108927534,10.218181818181817,4.7975008990132615,0.19657847,0
56c6b0573cc4ac79,50,5,0,136,1,0,8,13.57,5.56,6.42,True,2,Standard Complexity,0.879659024849811,5.5181818181818185,5.116866616098386,0.19636223,0
d9449c1f62cc87dd,37,11,0,42,8,10,1,18.4,9.08,6.57,True,2,Standard Complexity,0.38275318418024956,5.5736,4.870823240479991,0.1960295,0
9f4ee01c61cbe252,29,1,0,105,3,4,3,28.4,13.69,8.64,True,0,Standard Complexity,0.59615434243173,9.834000000000001,4.884224401069221,0.1957785,0
ca112eb07b63a213,21,16,2,325,1,5,13,16.68,4.64,7.31,True,2,Standard Complexity,0.022360679775485982,5.581666666666667,6.193362082818094,0.19571449,0
fa46560e916c827b,43,4,2,156,4,14,4,22.74,9.53,6.33,True,0,Standard Complexity,2.5004999500100014,8.758709677419354,5.38513829572648,0.19571243,0
12b5174dc927c232,62,1,0,213,3,16,4,15.44,9.2,6.35,True,2,Standard Complexity,0.7746612162747162,8.815454545454546,4.388044425971269,0.19552158,0
b407ab4271a407b8,41,1,0,383,4,5,11,26.86,6.47,12.58,True,0,Standard Complexity,6.8153503211494595,13.238823529411766,6.441931462601735,0.19550832,0
29d49cc535033c0c,47,1,0,37,5,0,2,18.67,18.11,6.32,True,3,Critical Complexity,3.6417715469256464,8.682857142857141,4.672410556464754,0.1954791,0
184b71a723962f17,18,13,0,336,0,8,10,23.85,1.64,6.68,True,0,Standard Complexity,0.02236067977385903,5.6213043478260865,6.7510200867513515,0.19538787,0
90b23e76c61b4944,24,0,1,103,5,6,1,24.19,4.76,6.31,True,0,Standard Complexity,2.3553555994795734,12.486842105263158,5.39606782040753,0.19532004,0
f6499575bf81850f,54,2,0,186,0,9,3,19.11,5.48,6.32,True,2,Standard Complexity,0.5546169849543875,10.863599999999998,4.562498333150381,0.19530696,0
7d71e4ff02bc4c8b,41,0,0,241,7,10,5,25.79,6.62,6.57,True,0,Standard Complexity,4.824147593098366,13.640454545454547,4.815676557087212,0.19530638,0
95ceffb3f57b9196,16,0,0,154,5,4,9,36.52,24.29,6.32,True,1,Critical Complexity,3.8170276394075198,24.782857142857143,4.094502287164075,0.19513355,0
df5dc6f97f974ceb,27,1,0,179,2,6,2,17.74,6.76,6.34,True,2,Standard Complexity,2.7840976994348616,9.740999999999998,5.522460411809215,0.19512233,0
bfd38673fc372083,23,2,0,153,5,5,5,25.91,7.36,6.54,True,0,Standard Complexity,4.389533004774601,15.771499999999998,6.417848763409745,0.19497004,0
30f6a290b480eb11,27,0,0,215,3,9,7,29.36,5.31,6.33,True,0,Standard Complexity,4.476885077818338,13.555555555555555,6.275508144296827,0.19472063,0
19c0b9b116402317,76,27,0,109,5,10,5,10.85,5.77,6.34,True,2,Standard Complexity,0.6092618484691557,4.536,3.4518905609020174,0.19471897,0
3499c601bd780132,80,7,0,186,9,9,1,14.52,10.58,6.39,True,2,Standard Complexity,0.38052595180982524,6.989076923076922,3.6340613953058183,0.19456412,0
affef34441994969,25,0,2,212,1,8,2,23.77,11.84,6.29,True,0,Standard Complexity,12.265272112758078,15.175,6.2687403040802385,0.19443758,0
c499a0c0f17229dc,41,5,0,112,2,4,2,17.53,15.85,6.79,True,3,Critical Complexity,0.5345091205959265,9.835135135135134,4.758116037359928,0.19421287,0
88c93a0eb1772e22,56,12,0,101,0,5,0,13.99,2.63,6.3,True,2,Standard Complexity,0.6500000000001259,6.368484848484849,4.518613437912739,0.19381271,0
ae62dda32497436a,36,0,0,98,0,5,0,20.23,5.92,6.3,True,0,Standard Complexity,0.26570660511177774,11.734444444444447,4.718327805902279,0.19367863,0
ef34a5fbfd608a62,56,9,0,151,13,6,2,14.8,3.19,6.32,True,2,Standard Complexity,1.6137224048767358,3.948,4.328376446967924,0.19363272,0
eef77c6aede8cba,183,32,0,298,4,16,9,17.61,17.44,6.85,True,3,Critical Complexity,0.15811388300985701,2.7025531914893617,2.622553139704689,0.19355176,0
93fb3465e29da6f6,62,5,0,207,1,7,5,17.03,7.16,6.41,True,2,Standard Complexity,2.292596780945312,7.508235294117648,4.7285773700592735,0.19349165,0
bf981a49322a4a4d,28,9,3,127,2,4,1,17.93,2.42,6.31,True,2,Standard Complexity,1.9183847372204683,7.468095238095238,5.660804771196086,0.19339454,0
f9384dbbe3517a68,30,1,0,160,0,3,2,22.78,5.06,6.3,True,0,Standard Complexity,0.6389053137982708,12.56866666666667,4.8723784290175525,0.19316117,0
